Code,Year,Population - Sex: all - Age: all - Variant: estimates,Population - Sex: all - Age: all - Variant: medium
BOL,2010,10182345,
BOL,2011,10348931,
BOL,2012,10515814,
BOL,2013,10682612,
BOL,2014,10848889,
BOL,2015,11014707,
BOL,2016,11180020,
BOL,2017,11344591,
BOL,2018,11508370,
BOL,2019,11671386,
BOL,2020,11816301,
BOL,2021,11937369,
BOL,2022,12077156,
BOL,2023,12244161,
BOL,2024,,12413318
BOL,2025,,12581847
BOL,2026,,12749296
BOL,2027,,12915587
BOL,2028,,13080495
BOL,2029,,13243777
BOL,2030,,13405563
BOL,2031,,13565510
BOL,2032,,13723370
BOL,2033,,13879053
BOL,2034,,14032579
BOL,2035,,14183827
BOL,2036,,14332316
BOL,2037,,14478107
BOL,2038,,14621406
BOL,2039,,14761951
BOL,2040,,14899398
BOL,2041,,15033988
BOL,2042,,15165746
BOL,2043,,15294509
BOL,2044,,15420213
BOL,2045,,15542788
BOL,2046,,15662317
BOL,2047,,15778749
BOL,2048,,15892254
BOL,2049,,16002814
BOL,2050,,16110163
BOL,2051,,16214299
BOL,2052,,16315133
BOL,2053,,16412655
BOL,2054,,16507183
BOL,2055,,16598477
BOL,2056,,16686508
BOL,2057,,16771482
BOL,2058,,16853246
BOL,2059,,16931878
BOL,2060,,17007286
BOL,2061,,17079617
BOL,2062,,17148878
BOL,2063,,17215094
BOL,2064,,17278405
BOL,2065,,17338473
BOL,2066,,17395367
BOL,2067,,17449193
BOL,2068,,17499502
BOL,2069,,17546434
BOL,2070,,17590203
BOL,2071,,17631028
BOL,2072,,17669099
BOL,2073,,17704042
BOL,2074,,17736126
BOL,2075,,17765652
BOL,2076,,17792184
BOL,2077,,17815466
BOL,2078,,17835573
BOL,2079,,17852881
BOL,2080,,17867667
BOL,2081,,17880018
BOL,2082,,17890036
BOL,2083,,17897867
BOL,2084,,17903685
BOL,2085,,17907413
BOL,2086,,17909125
BOL,2087,,17908955
BOL,2088,,17907182
BOL,2089,,17903943
BOL,2090,,17899008
BOL,2091,,17892237
BOL,2092,,17883839
BOL,2093,,17874094
BOL,2094,,17863058
BOL,2095,,17850425
BOL,2096,,17835925
BOL,2097,,17819661
BOL,2098,,17801593
BOL,2099,,17781877
BOL,2100,,17760559
BES,1950,7023,
BES,1951,7052,
BES,1952,7141,
BES,1953,7249,
BES,1954,7460,
BES,1955,7628,
BES,1956,7638,
BES,1957,7653,
BES,1958,7699,
BES,1959,7761,
BES,1960,7853,
BES,1961,7983,
BES,1962,8122,
BES,1963,8286,
BES,1964,8472,
BES,1965,8677,
BES,1966,8893,
BES,1967,9129,
BES,1968,9368,
BES,1969,9625,
BES,1970,9885,
BES,1971,10148,
BES,1972,10377,
BES,1973,10558,
BES,1974,10715,
BES,1975,10878,
BES,1976,11057,
BES,1977,11242,
BES,1978,11437,
BES,1979,11621,
BES,1980,11804,
BES,1981,11962,
BES,1982,12078,
BES,1983,12177,
BES,1984,12284,
BES,1985,12391,
BES,1986,12494,
BES,1987,12601,
BES,1988,12714,
BES,1989,12830,
BES,1990,12958,
BES,1991,13070,
BES,1992,13186,
BES,1993,13297,
BES,1994,13407,
BES,1995,13531,
BES,1996,13670,
BES,1997,13812,
BES,1998,13959,
BES,1999,14101,
BES,2000,14256,
BES,2001,14526,
BES,2002,15033,
BES,2003,15666,
BES,2004,16330,
BES,2005,17002,
BES,2006,17701,
BES,2007,18408,
BES,2008,19118,
BES,2009,19847,
BES,2010,20583,
BES,2011,21650,
BES,2012,22847,
BES,2013,23835,
BES,2014,24491,
BES,2015,24638,
BES,2016,24567,
BES,2017,24821,
BES,2018,25184,
BES,2019,25652,
BES,2020,26476,
BES,2021,27347,
BES,2022,28654,
BES,2023,29920,
BES,2024,,30699
BES,2025,,31364
BES,2026,,31932
BES,2027,,32447
BES,2028,,32884
BES,2029,,33231
BES,2030,,33531
BES,2031,,33783
BES,2032,,34002
BES,2033,,34199
BES,2034,,34357
BES,2035,,34481
BES,2036,,34570
BES,2037,,34637
BES,2038,,34716
BES,2039,,34776
BES,2040,,34825
BES,2041,,34874
BES,2042,,34911
BES,2043,,34930
BES,2044,,34941
BES,2045,,34950
BES,2046,,34943
BES,2047,,34913
BES,2048,,34875
BES,2049,,34820
BES,2050,,34760
BES,2051,,34704
BES,2052,,34630
BES,2053,,34567
BES,2054,,34479
BES,2055,,34379
BES,2056,,34302
BES,2057,,34236
BES,2058,,34163
BES,2059,,34095
BES,2060,,34027
BES,2061,,33943
BES,2062,,33825
BES,2063,,33701
BES,2064,,33587
BES,2065,,33487
BES,2066,,33373
BES,2067,,33259
BES,2068,,33144
BES,2069,,33018
BES,2070,,32908
BES,2071,,32782
BES,2072,,32657
BES,2073,,32527
BES,2074,,32385
BES,2075,,32229
BES,2076,,32074
BES,2077,,31908
BES,2078,,31734
BES,2079,,31572
BES,2080,,31404
BES,2081,,31218
BES,2082,,31039
BES,2083,,30861
BES,2084,,30678
BES,2085,,30497
BES,2086,,30315
BES,2087,,30140
BES,2088,,29969
BES,2089,,29794
BES,2090,,29616
BES,2091,,29436
BES,2092,,29274
BES,2093,,29116
BES,2094,,28951
BES,2095,,28775
BES,2096,,28600
BES,2097,,28418
BES,2098,,28229
BES,2099,,28054
BES,2100,,27880
BIH,1950,2690407,
BIH,1951,2730245,
BIH,1952,2774688,
BIH,1953,2829229,
BIH,1954,2890205,
BIH,1955,2952172,
BIH,1956,3015555,
BIH,1957,3079942,
BIH,1958,3145429,
BIH,1959,3212369,
BIH,1960,3281387,
BIH,1961,3348038,
BIH,1962,3407536,
BIH,1963,3461941,
BIH,1964,3513443,
BIH,1965,3562844,
BIH,1966,3610570,
BIH,1967,3656227,
BIH,1968,3698804,
BIH,1969,3737769,
BIH,1970,3773248,
BIH,1971,3809388,
BIH,1972,3848278,
BIH,1973,3887374,
BIH,1974,3926471,
BIH,1975,3965749,
BIH,1976,4004560,
BIH,1977,4042136,
BIH,1978,4078246,
BIH,1979,4113302,
BIH,1980,4148427,
BIH,1981,4184220,
BIH,1982,4221104,
BIH,1983,4258736,
BIH,1984,4295538,
BIH,1985,4330362,
BIH,1986,4362114,
BIH,1987,4390248,
BIH,1988,4414409,
BIH,1989,4433985,
BIH,1990,4448658,
BIH,1991,4458350,
BIH,1992,4234620,
BIH,1993,3904484,
BIH,1994,3725412,
BIH,1995,3715565,
BIH,1996,3875246,
BIH,1997,4018228,
BIH,1998,4089357,
BIH,1999,4130312,
BIH,2000,4159785,
BIH,2001,4179446,
BIH,2002,4188006,
BIH,2003,4178523,
BIH,2004,4140990,
BIH,2005,4096493,
BIH,2006,4063269,
BIH,2007,4013420,
BIH,2008,3947545,
BIH,2009,3879798,
BIH,2010,3811480,
BIH,2011,3741799,
BIH,2012,3670109,
BIH,2013,3610857,
BIH,2014,3564831,
BIH,2015,3518541,
BIH,2016,3472997,
BIH,2017,3428684,
BIH,2018,3386999,
BIH,2019,3345532,
BIH,2020,3299352,
BIH,2021,3244912,
BIH,2022,3204802,
BIH,2023,3185072,
BIH,2024,,3164256
BIH,2025,,3140098
BIH,2026,,3114247
BIH,2027,,3088095
BIH,2028,,3062438
BIH,2029,,3037872
BIH,2030,,3013975
BIH,2031,,2990097
BIH,2032,,2964777
BIH,2033,,2937845
BIH,2034,,2909786
BIH,2035,,2881546
BIH,2036,,2854436
BIH,2037,,2827720
BIH,2038,,2801183
BIH,2039,,2773793
BIH,2040,,2745013
BIH,2041,,2715222
BIH,2042,,2685732
BIH,2043,,2657001
BIH,2044,,2628414
BIH,2045,,2599928
BIH,2046,,2570924
BIH,2047,,2541515
BIH,2048,,2512790
BIH,2049,,2484044
BIH,2050,,2455171
BIH,2051,,2426281
BIH,2052,,2397624
BIH,2053,,2369441
BIH,2054,,2341312
BIH,2055,,2312501
BIH,2056,,2282626
BIH,2057,,2253602
BIH,2058,,2225784
BIH,2059,,2198522
BIH,2060,,2171311
BIH,2061,,2144354
BIH,2062,,2118181
BIH,2063,,2092361
BIH,2064,,2066403
BIH,2065,,2040180
BIH,2066,,2014195
BIH,2067,,1988549
BIH,2068,,1963775
BIH,2069,,1939990
BIH,2070,,1916073
BIH,2071,,1892407
BIH,2072,,1869421
BIH,2073,,1846942
BIH,2074,,1824585
BIH,2075,,1802052
BIH,2076,,1779975
BIH,2077,,1758692
BIH,2078,,1737869
BIH,2079,,1717421
BIH,2080,,1697351
BIH,2081,,1677782
BIH,2082,,1658688
BIH,2083,,1639693
BIH,2084,,1620975
BIH,2085,,1602993
BIH,2086,,1585565
BIH,2087,,1568593
BIH,2088,,1551992
BIH,2089,,1535508
BIH,2090,,1519510
BIH,2091,,1504004
BIH,2092,,1488580
BIH,2093,,1472911
BIH,2094,,1457355
BIH,2095,,1442030
BIH,2096,,1426507
BIH,2097,,1410623
BIH,2098,,1395215
BIH,2099,,1380712
BIH,2100,,1366473
BWA,1950,413708,
BWA,1951,423568,
BWA,1952,433719,
BWA,1953,443979,
BWA,1954,454051,
BWA,1955,463935,
BWA,1956,473785,
BWA,1957,483798,
BWA,1958,494112,
BWA,1959,504883,
BWA,1960,516174,
BWA,1961,527952,
BWA,1962,540189,
BWA,1963,552977,
BWA,1964,566282,
BWA,1965,574670,
BWA,1966,577876,
BWA,1967,580938,
BWA,1968,583974,
BWA,1969,587078,
BWA,1970,590338,
BWA,1971,600488,
BWA,1972,622416,
BWA,1973,652420,
BWA,1974,685455,
BWA,1975,720389,
BWA,1976,758514,
BWA,1977,799587,
BWA,1978,849246,
BWA,1979,901754,
BWA,1980,937493,
BWA,1981,970003,
BWA,1982,1009273,
BWA,1983,1046148,
BWA,1984,1083665,
BWA,1985,1121954,
BWA,1986,1160655,
BWA,1987,1199180,
BWA,1988,1235488,
BWA,1989,1270279,
BWA,1990,1305699,
BWA,1991,1341767,
BWA,1992,1380038,
BWA,1993,1420120,
BWA,1994,1460030,
BWA,1995,1498842,
BWA,1996,1535917,
BWA,1997,1571700,
BWA,1998,1606906,
BWA,1999,1642006,
BWA,2000,1677384,
BWA,2001,1712264,
BWA,2002,1744765,
BWA,2003,1775744,
BWA,2004,1807153,
BWA,2005,1839881,
BWA,2006,1874526,
BWA,2007,1911200,
BWA,2008,1949973,
BWA,2009,1990671,
BWA,2010,2033110,
BWA,2011,2073538,
BWA,2012,2108617,
BWA,2013,2140687,
BWA,2014,2172053,
BWA,2015,2203276,
BWA,2016,2234784,
BWA,2017,2266749,
BWA,2018,2299149,
BWA,2019,2332082,
BWA,2020,2365895,
BWA,2021,2401448,
BWA,2022,2439895,
BWA,2023,2480242,
BWA,2024,,2521145
BWA,2025,,2562125
BWA,2026,,2603392
BWA,2027,,2644647
BWA,2028,,2685608
BWA,2029,,2726049
BWA,2030,,2765920
BWA,2031,,2804994
BWA,2032,,2843234
BWA,2033,,2880988
BWA,2034,,2917979
BWA,2035,,2954419
BWA,2036,,2990138
BWA,2037,,3025230
BWA,2038,,3059533
BWA,2039,,3093379
BWA,2040,,3126644
BWA,2041,,3159138
BWA,2042,,3190976
BWA,2043,,3222567
BWA,2044,,3254020
BWA,2045,,3285305
BWA,2046,,3317005
BWA,2047,,3348498
BWA,2048,,3379112
BWA,2049,,3408772
BWA,2050,,3437433
BWA,2051,,3465407
BWA,2052,,3493077
BWA,2053,,3519981
BWA,2054,,3545429
BWA,2055,,3570059
BWA,2056,,3594094
BWA,2057,,3617758
BWA,2058,,3641213
BWA,2059,,3662866
BWA,2060,,3682971
BWA,2061,,3702549
BWA,2062,,3720808
BWA,2063,,3737291
BWA,2064,,3752681
BWA,2065,,3767445
BWA,2066,,3780897
BWA,2067,,3793358
BWA,2068,,3804745
BWA,2069,,3814867
BWA,2070,,3823502
BWA,2071,,3830660
BWA,2072,,3837863
BWA,2073,,3844511
BWA,2074,,3850180
BWA,2075,,3855877
BWA,2076,,3861538
BWA,2077,,3866645
BWA,2078,,3871224
BWA,2079,,3874908
BWA,2080,,3877223
BWA,2081,,3878568
BWA,2082,,3880012
BWA,2083,,3881696
BWA,2084,,3883107
BWA,2085,,3884066
BWA,2086,,3884583
BWA,2087,,3885187
BWA,2088,,3885443
BWA,2089,,3885039
BWA,2090,,3883333
BWA,2091,,3879756
BWA,2092,,3875611
BWA,2093,,3871638
BWA,2094,,3867510
BWA,2095,,3863243
BWA,2096,,3858671
BWA,2097,,3853604
BWA,2098,,3847965
BWA,2099,,3842429
BWA,2100,,3836826
BRA,1950,53408551,
BRA,1951,55018849,
BRA,1952,56694872,
BRA,1953,58433756,
BRA,1954,60235125,
BRA,1955,62101393,
BRA,1956,64033997,
BRA,1957,66031498,
BRA,1958,68092148,
BRA,1959,70214470,
BRA,1960,72388124,
BRA,1961,74605442,
BRA,1962,76865322,
BRA,1963,79164237,
BRA,1964,81488598,
BRA,1965,83817586,
BRA,1966,86139356,
BRA,1967,88446119,
BRA,1968,90741243,
BRA,1969,93045768,
BRA,1970,95375656,
BRA,1971,97739280,
BRA,1972,100146794,
BRA,1973,102600970,
BRA,1974,105089675,
BRA,1975,107619567,
BRA,1976,110213353,
BRA,1977,112875287,
BRA,1978,115600943,
BRA,1979,118380819,
BRA,1980,121207451,
BRA,1981,124063113,
BRA,1982,126923156,
BRA,1983,129790081,
BRA,1984,132658861,
BRA,1985,135515593,
BRA,1986,138336371,
BRA,1987,141104946,
BRA,1988,143826357,
BRA,1989,146502975,
BRA,1990,149143223,
BRA,1991,151724253,
BRA,1992,154275077,
BRA,1993,156794574,
BRA,1994,159265011,
BRA,1995,161735079,
BRA,1996,164202549,
BRA,1997,166661662,
BRA,1998,169159651,
BRA,1999,171641544,
BRA,2000,174018278,
BRA,2001,176301201,
BRA,2002,178503485,
BRA,2003,180622688,
BRA,2004,182675144,
BRA,2005,184688101,
BRA,2006,186653099,
BRA,2007,188552311,
BRA,2008,190367297,
BRA,2009,192079958,
BRA,2010,193701931,
BRA,2011,195284736,
BRA,2012,196876113,
BRA,2013,198478290,
BRA,2014,200085126,
BRA,2015,201675534,
BRA,2016,203218108,
BRA,2017,204703440,
BRA,2018,206107265,
BRA,2019,207455459,
BRA,2020,208660845,
BRA,2021,209550291,
BRA,2022,210306411,
BRA,2023,211140731,
BRA,2024,,211998565
BRA,2025,,212812397
BRA,2026,,213562666
BRA,2027,,214261029
BRA,2028,,214911379
BRA,2029,,215515169
BRA,2030,,216074416
BRA,2031,,216587346
BRA,2032,,217055383
BRA,2033,,217479386
BRA,2034,,217860884
BRA,2035,,218199705
BRA,2036,,218495206
BRA,2037,,218747237
BRA,2038,,218955564
BRA,2039,,219118376
BRA,2040,,219237077
BRA,2041,,219307150
BRA,2042,,219319762
BRA,2043,,219276520
BRA,2044,,219178994
BRA,2045,,219026200
BRA,2046,,218821036
BRA,2047,,218565371
BRA,2048,,218258217
BRA,2049,,217897823
BRA,2050,,217489300
BRA,2051,,217040326
BRA,2052,,216546445
BRA,2053,,216005323
BRA,2054,,215419902
BRA,2055,,214791956
BRA,2056,,214123888
BRA,2057,,213414294
BRA,2058,,212662996
BRA,2059,,211870762
BRA,2060,,211038809
BRA,2061,,210170463
BRA,2062,,209264203
BRA,2063,,208321477
BRA,2064,,207347939
BRA,2065,,206343449
BRA,2066,,205306679
BRA,2067,,204242526
BRA,2068,,203151117
BRA,2069,,202033239
BRA,2070,,200893057
BRA,2071,,199730066
BRA,2072,,198546033
BRA,2073,,197343264
BRA,2074,,196125077
BRA,2075,,194895909
BRA,2076,,193656034
BRA,2077,,192404847
BRA,2078,,191143681
BRA,2079,,189874554
BRA,2080,,188598789
BRA,2081,,187316365
BRA,2082,,186029705
BRA,2083,,184743959
BRA,2084,,183460417
BRA,2085,,182177767
BRA,2086,,180894222
BRA,2087,,179611126
BRA,2088,,178330394
BRA,2089,,177054238
BRA,2090,,175780964
BRA,2091,,174510794
BRA,2092,,173245419
BRA,2093,,171986044
BRA,2094,,170732551
BRA,2095,,169483297
BRA,2096,,168241139
BRA,2097,,167006436
BRA,2098,,165782108
BRA,2099,,164569628
BRA,2100,,163364063
VGB,1950,7397,
VGB,1951,7410,
VGB,1952,7398,
VGB,1953,7410,
VGB,1954,7469,
VGB,1955,7516,
VGB,1956,7557,
VGB,1957,7615,
VGB,1958,7702,
VGB,1959,7832,
VGB,1960,7974,
VGB,1961,8059,
VGB,1962,8093,
VGB,1963,8136,
VGB,1964,8192,
VGB,1965,8283,
VGB,1966,8438,
VGB,1967,8671,
VGB,1968,9023,
VGB,1969,9554,
VGB,1970,9967,
VGB,1971,10117,
VGB,1972,10256,
VGB,1973,10388,
VGB,1974,10521,
VGB,1975,10627,
VGB,1976,10733,
VGB,1977,10823,
VGB,1978,10904,
VGB,1979,10986,
VGB,1980,11148,
VGB,1981,11499,
VGB,1982,11944,
VGB,1983,12388,
VGB,1984,12844,
VGB,1985,13291,
VGB,1986,13749,
VGB,1987,14213,
VGB,1988,14704,
VGB,1989,15201,
VGB,1990,15727,
VGB,1991,16208,
VGB,1992,16615,
VGB,1993,17008,
VGB,1994,17430,
VGB,1995,17863,
VGB,1996,18308,
VGB,1997,18783,
VGB,1998,19262,
VGB,1999,19755,
VGB,2000,20266,
VGB,2001,20825,
VGB,2002,21454,
VGB,2003,22155,
VGB,2004,22905,
VGB,2005,23693,
VGB,2006,24519,
VGB,2007,25391,
VGB,2008,26308,
VGB,2009,27240,
VGB,2010,27698,
VGB,2011,28733,
VGB,2012,30369,
VGB,2013,31727,
VGB,2014,32988,
VGB,2015,34523,
VGB,2016,33904,
VGB,2017,32724,
VGB,2018,34682,
VGB,2019,36423,
VGB,2020,37161,
VGB,2021,37833,
VGB,2022,38346,
VGB,2023,39009,
VGB,2024,,39498
VGB,2025,,39750
VGB,2026,,39960
VGB,2027,,40136
VGB,2028,,40309
VGB,2029,,40473
VGB,2030,,40614
VGB,2031,,40731
VGB,2032,,40834
VGB,2033,,40934
VGB,2034,,41014
VGB,2035,,41090
VGB,2036,,41171
VGB,2037,,41192
VGB,2038,,41207
VGB,2039,,41230
VGB,2040,,41226
VGB,2041,,41217
VGB,2042,,41193
VGB,2043,,41149
VGB,2044,,41080
VGB,2045,,40991
VGB,2046,,40893
VGB,2047,,40778
VGB,2048,,40671
VGB,2049,,40537
VGB,2050,,40360
VGB,2051,,40188
VGB,2052,,40048
VGB,2053,,39915
VGB,2054,,39742
VGB,2055,,39542
VGB,2056,,39315
VGB,2057,,39079
VGB,2058,,38851
VGB,2059,,38617
VGB,2060,,38364
VGB,2061,,38085
VGB,2062,,37790
VGB,2063,,37478
VGB,2064,,37189
VGB,2065,,36928
VGB,2066,,36629
VGB,2067,,36316
VGB,2068,,36019
VGB,2069,,35718
VGB,2070,,35427
VGB,2071,,35115
VGB,2072,,34792
VGB,2073,,34485
VGB,2074,,34158
VGB,2075,,33837
VGB,2076,,33547
VGB,2077,,33290
VGB,2078,,33043
VGB,2079,,32763
VGB,2080,,32485
VGB,2081,,32221
VGB,2082,,31965
VGB,2083,,31707
VGB,2084,,31438
VGB,2085,,31163
VGB,2086,,30897
VGB,2087,,30659
VGB,2088,,30424
VGB,2089,,30196
VGB,2090,,29997
VGB,2091,,29819
VGB,2092,,29610
VGB,2093,,29390
VGB,2094,,29166
VGB,2095,,28951
VGB,2096,,28762
VGB,2097,,28558
VGB,2098,,28327
VGB,2099,,28115
VGB,2100,,27912
BRN,1950,48316,
BRN,1951,51213,
BRN,1952,54252,
BRN,1953,57582,
BRN,1954,61227,
BRN,1955,65228,
BRN,1956,69568,
BRN,1957,74183,
BRN,1958,78989,
BRN,1959,83860,
BRN,1960,88359,
BRN,1961,92529,
BRN,1962,96737,
BRN,1963,101171,
BRN,1964,105936,
BRN,1965,110856,
BRN,1966,115890,
BRN,1967,121036,
BRN,1968,126237,
BRN,1969,131456,
BRN,1970,135157,
BRN,1971,137931,
BRN,1972,142197,
BRN,1973,147381,
BRN,1974,152669,
BRN,1975,158081,
BRN,1976,163621,
BRN,1977,169287,
BRN,1978,174902,
BRN,1979,180430,
BRN,1980,186121,
BRN,1981,191990,
BRN,1982,198177,
BRN,1983,204754,
BRN,1984,211673,
BRN,1985,218928,
BRN,1986,226510,
BRN,1987,233876,
BRN,1988,240928,
BRN,1989,248077,
BRN,1990,255307,
BRN,1991,262604,
BRN,1992,269848,
BRN,1993,276978,
BRN,1994,284098,
BRN,1995,291207,
BRN,1996,298283,
BRN,1997,305357,
BRN,1998,312398,
BRN,1999,319412,
BRN,2000,326429,
BRN,2001,333353,
BRN,2002,340108,
BRN,2003,346650,
BRN,2004,352921,
BRN,2005,358930,
BRN,2006,364670,
BRN,2007,370883,
BRN,2008,377800,
BRN,2009,384965,
BRN,2010,392340,
BRN,2011,399395,
BRN,2012,405564,
BRN,2013,411205,
BRN,2014,416757,
BRN,2015,422223,
BRN,2016,427571,
BRN,2017,432787,
BRN,2018,437811,
BRN,2019,442690,
BRN,2020,447411,
BRN,2021,451722,
BRN,2022,455374,
BRN,2023,458959,
BRN,2024,,462734
BRN,2025,,466338
BRN,2026,,469780
BRN,2027,,473160
BRN,2028,,476438
BRN,2029,,479500
BRN,2030,,482450
BRN,2031,,485320
BRN,2032,,487955
BRN,2033,,490437
BRN,2034,,492900
BRN,2035,,495300
BRN,2036,,497558
BRN,2037,,499708
BRN,2038,,501924
BRN,2039,,504076
BRN,2040,,505983
BRN,2041,,507814
BRN,2042,,509546
BRN,2043,,511138
BRN,2044,,512601
BRN,2045,,514062
BRN,2046,,515424
BRN,2047,,516611
BRN,2048,,517708
BRN,2049,,518699
BRN,2050,,519557
BRN,2051,,520271
BRN,2052,,520780
BRN,2053,,521063
BRN,2054,,521258
BRN,2055,,521341
BRN,2056,,521306
BRN,2057,,521160
BRN,2058,,520879
BRN,2059,,520530
BRN,2060,,520130
BRN,2061,,519666
BRN,2062,,519163
BRN,2063,,518559
BRN,2064,,517791
BRN,2065,,516879
BRN,2066,,515846
BRN,2067,,514629
BRN,2068,,513321
BRN,2069,,512031
BRN,2070,,510803
BRN,2071,,509613
BRN,2072,,508294
BRN,2073,,506816
BRN,2074,,505215
BRN,2075,,503479
BRN,2076,,501831
BRN,2077,,500283
BRN,2078,,498752
BRN,2079,,497224
BRN,2080,,495650
BRN,2081,,494045
BRN,2082,,492389
BRN,2083,,490718
BRN,2084,,489094
BRN,2085,,487490
BRN,2086,,485930
BRN,2087,,484418
BRN,2088,,482828
BRN,2089,,481198
BRN,2090,,479631
BRN,2091,,478137
BRN,2092,,476648
BRN,2093,,475158
BRN,2094,,473672
BRN,2095,,472211
BRN,2096,,470744
BRN,2097,,469301
BRN,2098,,467839
BRN,2099,,466320
BRN,2100,,464806
BGR,1950,7248509,
BGR,1951,7314426,
BGR,1952,7361958,
BGR,1953,7415922,
BGR,1954,7476266,
BGR,1955,7533657,
BGR,1956,7587165,
BGR,1957,7649543,
BGR,1958,7724893,
BGR,1959,7794176,
BGR,1960,7862935,
BGR,1961,7938308,
BGR,1962,8008328,
BGR,1963,8073731,
BGR,1964,8140074,
BGR,1965,8202417,
BGR,1966,8258787,
BGR,1967,8311127,
BGR,1968,8370645,
BGR,1969,8435273,
BGR,1970,8490822,
BGR,1971,8538900,
BGR,1972,8579912,
BGR,1973,8624799,
BGR,1974,8682750,
BGR,1975,8723145,
BGR,1976,8759433,
BGR,1977,8804690,
BGR,1978,8813742,
BGR,1979,8824994,
BGR,1980,8859539,
BGR,1981,8887803,
BGR,1982,8912738,
BGR,1983,8933328,
BGR,1984,8952608,
BGR,1985,8958855,
BGR,1986,8963473,
BGR,1987,8976206,
BGR,1988,8985721,
BGR,1989,8936386,
BGR,1990,8822366,
BGR,1991,8695798,
BGR,1992,8559091,
BGR,1993,8466533,
BGR,1994,8416924,
BGR,1995,8357576,
BGR,1996,8291402,
BGR,1997,8217101,
BGR,1998,8138193,
BGR,1999,8067464,
BGR,2000,8000519,
BGR,2001,7928455,
BGR,2002,7861949,
BGR,2003,7804405,
BGR,2004,7749430,
BGR,2005,7695047,
BGR,2006,7640292,
BGR,2007,7586896,
BGR,2008,7535589,
BGR,2009,7488016,
BGR,2010,7437594,
BGR,2011,7380023,
BGR,2012,7317020,
BGR,2013,7264605,
BGR,2014,7223450,
BGR,2015,7177515,
BGR,2016,7127436,
BGR,2017,7075642,
BGR,2018,7024745,
BGR,2019,6975466,
BGR,2020,6933656,
BGR,2021,6877222,
BGR,2022,6825862,
BGR,2023,6795805,
BGR,2024,,6757686
BGR,2025,,6714556
BGR,2026,,6667663
BGR,2027,,6617825
BGR,2028,,6566013
BGR,2029,,6512782
BGR,2030,,6458244
BGR,2031,,6403154
BGR,2032,,6348400
BGR,2033,,6293471
BGR,2034,,6238208
BGR,2035,,6183106
BGR,2036,,6127663
BGR,2037,,6071893
BGR,2038,,6016841
BGR,2039,,5962187
BGR,2040,,5907731
BGR,2041,,5854059
BGR,2042,,5801387
BGR,2043,,5749670
BGR,2044,,5698612
BGR,2045,,5648259
BGR,2046,,5598424
BGR,2047,,5548708
BGR,2048,,5499398
BGR,2049,,5450676
BGR,2050,,5402218
BGR,2051,,5354142
BGR,2052,,5306437
BGR,2053,,5258693
BGR,2054,,5210893
BGR,2055,,5163244
BGR,2056,,5115851
BGR,2057,,5068666
BGR,2058,,5021582
BGR,2059,,4974223
BGR,2060,,4926390
BGR,2061,,4878499
BGR,2062,,4830914
BGR,2063,,4783588
BGR,2064,,4736312
BGR,2065,,4689244
BGR,2066,,4642624
BGR,2067,,4596680
BGR,2068,,4551627
BGR,2069,,4507405
BGR,2070,,4463715
BGR,2071,,4420785
BGR,2072,,4378834
BGR,2073,,4337611
BGR,2074,,4297014
BGR,2075,,4257604
BGR,2076,,4219621
BGR,2077,,4182538
BGR,2078,,4146351
BGR,2079,,4111021
BGR,2080,,4076462
BGR,2081,,4043366
BGR,2082,,4011527
BGR,2083,,3980550
BGR,2084,,3950391
BGR,2085,,3920956
BGR,2086,,3892420
BGR,2087,,3864748
BGR,2088,,3837898
BGR,2089,,3811654
BGR,2090,,3785854
BGR,2091,,3760386
BGR,2092,,3735004
BGR,2093,,3709665
BGR,2094,,3684339
BGR,2095,,3659091
BGR,2096,,3633685
BGR,2097,,3608077
BGR,2098,,3582562
BGR,2099,,3556974
BGR,2100,,3531199
BFA,1950,4213152,
BFA,1951,4260391,
BFA,1952,4310353,
BFA,1953,4361322,
BFA,1954,4413878,
BFA,1955,4469051,
BFA,1956,4526657,
BFA,1957,4586570,
BFA,1958,4647287,
BFA,1959,4710848,
BFA,1960,4778626,
BFA,1961,4848222,
BFA,1962,4919673,
BFA,1963,4993619,
BFA,1964,5071040,
BFA,1965,5152834,
BFA,1966,5237939,
BFA,1967,5326349,
BFA,1968,5418644,
BFA,1969,5513179,
BFA,1970,5610307,
BFA,1971,5708002,
BFA,1972,5807238,
BFA,1973,5911926,
BFA,1974,6024905,
BFA,1975,6147575,
BFA,1976,6280638,
BFA,1977,6428739,
BFA,1978,6590987,
BFA,1979,6763902,
BFA,1980,6947900,
BFA,1981,7140270,
BFA,1982,7340199,
BFA,1983,7551136,
BFA,1984,7772260,
BFA,1985,7999935,
BFA,1986,8228847,
BFA,1987,8457112,
BFA,1988,8687441,
BFA,1989,8921178,
BFA,1990,9159358,
BFA,1991,9394631,
BFA,1992,9629280,
BFA,1993,9871715,
BFA,1994,10123807,
BFA,1995,10386723,
BFA,1996,10655943,
BFA,1997,10934222,
BFA,1998,11240668,
BFA,1999,11574930,
BFA,2000,11925548,
BFA,2001,12294996,
BFA,2002,12680904,
BFA,2003,13082530,
BFA,2004,13500536,
BFA,2005,13932127,
BFA,2006,14373713,
BFA,2007,14816313,
BFA,2008,15258103,
BFA,2009,15710067,
BFA,2010,16176503,
BFA,2011,16661907,
BFA,2012,17172284,
BFA,2013,17695411,
BFA,2014,18229466,
BFA,2015,18777488,
BFA,2016,19334854,
