Code,Year,"GDP per capita, PPP (constant 2021 international $)",World regions according to OWID
ITA,2023,52725.746,Europe
ITA,2024,53115.137,
JAM,1990,8742.165,
JAM,1991,9084.997,
JAM,1992,9171.616,
JAM,1993,9932.031,
JAM,1994,9966.491,
JAM,1995,10098.98,
JAM,1996,9990.347,
JAM,1997,9785.762,
JAM,1998,9475.902,
JAM,1999,9501.015,
JAM,2000,9518.231,
JAM,2001,9585.314,
JAM,2002,9716.8955,
JAM,2003,10012.287,
JAM,2004,10085.591,
JAM,2005,10119.534,
JAM,2006,10359.316,
JAM,2007,10457.972,
JAM,2008,10328.04,
JAM,2009,9838.251,
JAM,2010,9654.072,
JAM,2011,9778.694,
JAM,2012,9676.848,
JAM,2013,9687.608,
JAM,2014,9719.304,
JAM,2015,9778.118,
JAM,2016,9886.552,
JAM,2017,9964.391,
JAM,2018,10137.111,
JAM,2019,10216.065,
JAM,2020,9178.32,
JAM,2021,9577.164,
JAM,2022,10072.049,
JAM,2023,10332.055,North America
JAM,2024,10259.995,
JPN,1990,35272.418,
JPN,1991,36372.035,
JPN,1992,36563.62,
JPN,1993,36277.92,
JPN,1994,36568.71,
JPN,1995,37442.895,
JPN,1996,38528.793,
JPN,1997,38814.254,
JPN,1998,38217.195,
JPN,1999,38020.094,
JPN,2000,39005.914,
JPN,2001,39062.28,
JPN,2002,38987.91,
JPN,2003,39501.81,
JPN,2004,40351.777,
JPN,2005,41075.824,
JPN,2006,41613.15,
JPN,2007,42182.176,
JPN,2008,41645.57,
JPN,2009,39279.5,
JPN,2010,40881.797,
JPN,2011,40967.344,
JPN,2012,41596.92,
JPN,2013,42492.242,
JPN,2014,42674.7,
JPN,2015,43386.71,
JPN,2016,43736.13,
JPN,2017,44505.277,
JPN,2018,44848.49,
JPN,2019,44730.91,
JPN,2020,42992.48,
JPN,2021,44355.348,
JPN,2022,44972.344,
JPN,2023,45858.66,Asia
JPN,2024,46097.43,
JEY,2023,,Europe
JOR,1990,7589.8203,
JOR,1991,7134.29,
JOR,1992,7737.969,
JOR,1993,7675.4717,
JOR,1994,7680.1406,
JOR,1995,7829.081,
JOR,1996,7731.4785,
JOR,1997,7775.5425,
JOR,1998,7826.74,
JOR,1999,7920.0195,
JOR,2000,8086.922,
JOR,2001,8339.786,
JOR,2002,8638.08,
JOR,2003,8800.497,
JOR,2004,9326.668,
JOR,2005,9839.688,
JOR,2006,9977.759,
JOR,2007,10161.402,
JOR,2008,10641.59,
JOR,2009,10938.503,
JOR,2010,10953.538,
JOR,2011,10977.482,
JOR,2012,11086.03,
JOR,2013,10799.354,
JOR,2014,10148.998,
JOR,2015,9581.689,
JOR,2016,9321.904,
JOR,2017,9339.811,
JOR,2018,9311.531,
JOR,2019,9288.527,
JOR,2020,9022.64,
JOR,2021,9182.496,
JOR,2022,9266.575,
JOR,2023,9381.3545,Asia
JOR,2024,9520.251,
KAZ,1990,16837.691,
KAZ,1991,14877.527,
KAZ,1992,14045.104,
KAZ,1993,12795.875,
KAZ,1994,11334.983,
KAZ,1995,10600.33,
KAZ,1996,10857.436,
KAZ,1997,11298.58,
KAZ,1998,11364.031,
KAZ,1999,11815.773,
KAZ,2000,12935.864,
KAZ,2001,14612.029,
KAZ,2002,15960.874,
KAZ,2003,17344.752,
KAZ,2004,18886.582,
KAZ,2005,20565.53,
KAZ,2006,22574.344,
KAZ,2007,24351.346,
KAZ,2008,24895.664,
KAZ,2009,24901.354,
KAZ,2010,26374.84,
KAZ,2011,27946.16,
KAZ,2012,28881.242,
KAZ,2013,30177.488,
KAZ,2014,30986.438,
KAZ,2015,30893.76,
KAZ,2016,30758.322,
KAZ,2017,31524.441,
KAZ,2018,32330.227,
KAZ,2019,33298.21,
KAZ,2020,32011.549,
KAZ,2021,32945.85,
KAZ,2022,33506.26,
KAZ,2023,34703.234,Asia
KAZ,2024,35905.44,
KEN,1990,4177.486,
KEN,1991,4102.4766,
KEN,1992,3946.8408,
KEN,1993,3844.9204,
KEN,1994,3833.2236,
KEN,1995,3890.0986,
KEN,1996,3941.4092,
KEN,1997,3853.3713,
KEN,1998,3871.8218,
KEN,1999,3848.4646,
KEN,2000,3756.6362,
KEN,2001,3778.2585,
KEN,2002,3681.2568,
KEN,2003,3674.086,
KEN,2004,3743.5679,
KEN,2005,3844.7356,
KEN,2006,3970.7334,
KEN,2007,4116.451,
KEN,2008,4002.8835,
KEN,2009,4012.1943,
KEN,2010,4211.5244,
KEN,2011,4307.106,
KEN,2012,4387.938,
KEN,2013,4443.371,
KEN,2014,4558.552,
KEN,2015,4679.622,
KEN,2016,4770.3105,
KEN,2017,4846.8623,
KEN,2018,5017.668,
KEN,2019,5171.7124,
KEN,2020,5057.4014,
KEN,2021,5338.8525,
KEN,2022,5491.694,
KEN,2023,5682.9893,Africa
KEN,2024,5823.4077,
,2023,,Europe
,2023,,Europe
,2023,,Europe
,2023,,Europe
,2023,,Europe
KIR,1990,2213.5403,
KIR,1991,2047.1538,
KIR,1992,2495.9963,
KIR,1993,2455.45,
KIR,1994,2468.7212,
KIR,1995,2498.7876,
KIR,1996,2455.501,
KIR,1997,2439.4102,
KIR,1998,2502.862,
KIR,1999,2364.3462,
KIR,2000,2481.4153,
KIR,2001,2357.5818,
KIR,2002,2341.6956,
KIR,2003,2258.034,
KIR,2004,2199.6707,
KIR,2005,2183.7812,
KIR,2006,2264.1616,
KIR,2007,2286.4465,
KIR,2008,2172.3577,
KIR,2009,2137.9658,
KIR,2010,2119.6401,
KIR,2011,2150.383,
KIR,2012,2242.0137,
KIR,2013,2382.3704,
KIR,2014,2381.3484,
KIR,2015,2615.8413,
KIR,2016,2761.9336,
KIR,2017,2822.6692,
KIR,2018,2877.6016,
KIR,2019,2927.4849,
KIR,2020,2834.6858,
KIR,2021,3020.494,
KIR,2022,3107.7761,
KIR,2023,3140.5833,Oceania
KIR,2024,3257.1362,
OWID_KRU,2023,,Asia
OWID_KOS,2008,7098.403,
OWID_KOS,2009,7481.459,
OWID_KOS,2010,7877.102,
OWID_KOS,2011,8359.937,
OWID_KOS,2012,8431.662,
OWID_KOS,2013,8828.276,
OWID_KOS,2014,9150.75,
OWID_KOS,2015,9824.991,
OWID_KOS,2016,10434.889,
OWID_KOS,2017,10856.29,
OWID_KOS,2018,11188.225,
OWID_KOS,2019,11774.118,
OWID_KOS,2020,11137.503,
OWID_KOS,2021,12362.421,
OWID_KOS,2022,13022.463,
OWID_KOS,2023,14240.203,Europe
OWID_KOS,2024,16380.868,
KWT,1990,38932.945,
KWT,1991,28633.969,
KWT,1992,43266.934,
KWT,1993,56684.188,
KWT,1994,61753.848,
KWT,1995,64093.52,
KWT,1996,62665.223,
KWT,1997,62151.953,
KWT,1998,62450.09,
KWT,1999,59533.953,
KWT,2000,60585.3,
KWT,2001,59099.664,
KWT,2002,59348.617,
KWT,2003,67984.31,
KWT,2004,73298.06,
KWT,2005,78193.9,
KWT,2006,79521.35,
KWT,2007,79474.76,
KWT,2008,77036.51,
KWT,2009,67896.266,
KWT,2010,62956.215,
KWT,2011,64844.5,
KWT,2012,64908.26,
KWT,2013,62458.81,
KWT,2014,60065.656,
KWT,2015,57763.516,
KWT,2016,56936.62,
KWT,2017,52285.586,
KWT,2018,51623.81,
KWT,2019,51380.645,
KWT,2020,49372.574,
KWT,2021,50651.957,
KWT,2022,51379.883,
KWT,2023,47777.402,Asia
KWT,2024,45426.945,
KGZ,1990,6095.681,
KGZ,1991,5520.4297,
KGZ,1992,4701.991,
KGZ,1993,3973.8833,
KGZ,1994,3176.9238,
KGZ,1995,2974.7117,
KGZ,1996,3138.6663,
KGZ,1997,3399.9343,
KGZ,1998,3419.2234,
KGZ,1999,3491.9377,
KGZ,2000,3638.4631,
KGZ,2001,3795.8906,
KGZ,2002,3760.5325,
KGZ,2003,3982.9272,
KGZ,2004,4211.5225,
KGZ,2005,4156.9585,
KGZ,2006,4240.1704,
KGZ,2007,4558.713,
KGZ,2008,4894.943,
KGZ,2009,4969.9614,
KGZ,2010,4876.4795,
KGZ,2011,5092.8516,
KGZ,2012,4993.3945,
KGZ,2013,5418.5405,
KGZ,2014,5513.7544,
KGZ,2015,5600.2144,
KGZ,2016,5715.0103,
KGZ,2017,5861.222,
KGZ,2018,5951.8286,
KGZ,2019,6087.602,
KGZ,2020,5537.7954,
KGZ,2021,5736.479,
KGZ,2022,6139.778,
KGZ,2023,6575.7754,Asia
KGZ,2024,7046.31,
LAO,1990,2005.5005,
LAO,1991,2033.5826,
LAO,1992,2088.02,
LAO,1993,2152.2766,
LAO,1994,2267.7822,
LAO,1995,2368.0547,
LAO,1996,2473.773,
LAO,1997,2589.2075,
LAO,1998,2642.5662,
LAO,1999,2786.5205,
LAO,2000,2899.0195,
LAO,2001,3015.6326,
LAO,2002,3143.2234,
LAO,2003,3282.9854,
LAO,2004,3441.17,
LAO,2005,3630.5588,
LAO,2006,3881.5374,
LAO,2007,4112.253,
LAO,2008,4367.163,
LAO,2009,4625.072,
LAO,2010,4946.1055,
LAO,2011,5266.879,
LAO,2012,5608.9697,
LAO,2013,5974.4736,
LAO,2014,6341.2124,
LAO,2015,6703.741,
LAO,2016,7063.2554,
LAO,2017,7432.4595,
LAO,2018,7775.086,
LAO,2019,8075.275,
LAO,2020,7995.595,
LAO,2021,8080.4355,
LAO,2022,8183.0327,
LAO,2023,8372.156,Asia
LAO,2024,8610.901,
,1990,12450.189,
,1991,12621.995,
,1992,12754.749,
,1993,13122.841,
,1994,13582.887,
,1995,13472.306,
,1996,13766.855,
,1997,14284.572,
,1998,14483.6,
,1999,14339.87,
,2000,14637.734,
,2001,14492.233,
,2002,14372.611,
,2003,14541.803,
,2004,15133.272,
,2005,15537.764,
,2006,16143.649,
,2007,16790.98,
,2008,17212.008,
,2009,16633.926,
,2010,17519.326,
,2011,18117.84,
,2012,18400.021,
,2013,18731.19,
,2014,18814.951,
,2015,18723.607,
,2016,18509.86,
,2017,18701.053,
,2018,18851.871,
,2019,18841.04,
,2020,17478.396,
,2021,18654.766,
,2022,19295.451,
,2023,19602.594,
,2024,19905.303,
LVA,1990,17508.787,
LVA,1991,15376.091,
LVA,1992,10582.207,
LVA,1993,10255.142,
LVA,1994,10656.608,
LVA,1995,10707.515,
LVA,1996,11077.862,
LVA,1997,12215.016,
LVA,1998,13138.401,
LVA,1999,13619.099,
LVA,2000,14554.213,
LVA,2001,15695.906,
LVA,2002,17096.559,
LVA,2003,18717.668,
LVA,2004,20574.12,
LVA,2005,23213.354,
LVA,2006,26431.814,
LVA,2007,29423.736,
LVA,2008,28726.973,
LVA,2009,24520.68,
LVA,2010,24119.73,
LVA,2011,25308.732,
LVA,2012,27496.545,
LVA,2013,28375.184,
LVA,2014,29243.742,
LVA,2015,30599.613,
LVA,2016,31668.516,
LVA,2017,33036.39,
LVA,2018,34729.707,
LVA,2019,35208.195,
LVA,2020,34225.9,
LVA,2021,36912.01,
LVA,2022,37681.047,
LVA,2023,38796.55,Europe
LVA,2024,38936.047,
LBN,1990,5345.512,
LBN,1991,7828.172,
LBN,1992,8924.152,
LBN,1993,9695.315,
LBN,1994,10294.8125,
LBN,1995,10762.442,
LBN,1996,11757.282,
LBN,1997,11668.4,
LBN,1998,11885.308,
LBN,1999,11617.25,
LBN,2000,11571.732,
LBN,2001,11817.931,
LBN,2002,12053.834,
LBN,2003,12272.344,
LBN,2004,12882.076,
LBN,2005,13024.665,
LBN,2006,13003.681,
LBN,2007,13941.562,
LBN,2008,14955.142,
LBN,2009,16264.351,
LBN,2010,17390.758,
LBN,2011,17353.195,
LBN,2012,17323.3,
LBN,2013,16396.496,
LBN,2014,15205.873,
LBN,2015,14980.0205,
LBN,2016,15572.361,
LBN,2017,16128.584,
LBN,2018,16290.052,
LBN,2019,15659.566,
LBN,2020,12507.437,
LBN,2021,11599.775,
LBN,2022,11474.751,
LBN,2023,11330.269,Asia
LSO,1990,1422.1505,
LSO,1991,1494.2404,
LSO,1992,1571.827,
LSO,1993,1602.5963,
LSO,1994,1675.5978,
LSO,1995,1709.6943,
LSO,1996,1786.1823,
LSO,1997,1837.6965,
LSO,1998,1856.6908,
LSO,1999,1860.7006,
LSO,2000,1932.158,
LSO,2001,2004.0334,
LSO,2002,2024.7872,
LSO,2003,2127.373,
LSO,2004,2178.6648,
LSO,2005,2275.016,
LSO,2006,2381.0203,
LSO,2007,2470.3147,
LSO,2008,2589.1663,
LSO,2009,2538.1934,
LSO,2010,2651.378,
LSO,2011,2749.3196,
LSO,2012,2894.227,
LSO,2013,2914.3752,
LSO,2014,2930.6172,
LSO,2015,2986.9587,
LSO,2016,3057.261,
LSO,2017,2924.681,
LSO,2018,2846.4182,
LSO,2019,2773.2864,
LSO,2020,2517.1104,
LSO,2021,2544.7825,
LSO,2022,2577.5454,
LSO,2023,2595.8296,Africa
LSO,2024,2637.9165,
LBR,1990,1866.4055,
LBR,1991,1819.4978,
LBR,1992,1115.0377,
LBR,1993,718.6832,
LBR,1994,563.6404,
LBR,1995,534.8097,
LBR,1996,582.678,
LBR,1997,1111.9376,
LBR,1998,1308.4056,
LBR,1999,1507.3147,
LBR,2000,1868.1798,
LBR,2001,1867.1191,
LBR,2002,1887.646,
LBR,2003,1308.1509,
LBR,2004,1326.5356,
LBR,2005,1335.6173,
LBR,2006,1364.6035,
LBR,2007,1422.1002,
LBR,2008,1463.124,
LBR,2009,1492.9982,
LBR,2010,1538.8508,
LBR,2011,1601.0337,
LBR,2012,1668.9729,
LBR,2013,1774.5206,
LBR,2014,1750.1438,
LBR,2015,1714.0905,
LBR,2016,1653.3105,
LBR,2017,1661.3029,
LBR,2018,1647.9745,
LBR,2019,1575.7666,
LBR,2020,1497.377,
LBR,2021,1539.2089,
LBR,2022,1578.9984,
LBR,2023,1616.9237,Africa
LBR,2024,1658.26,
LBY,1990,18121.816,
LBY,1991,20501.479,
LBY,1992,19532.996,
LBY,1993,18429.79,
LBY,1994,18439.658,
LBY,1995,17718.604,
LBY,1996,17804.465,
LBY,1997,18446.844,
LBY,1998,17528.31,
LBY,1999,17397.988,
LBY,2000,17742.348,
LBY,2001,17111.484,
LBY,2002,16625.059,
LBY,2003,18417.885,
LBY,2004,18846.242,
LBY,2005,20644.027,
LBY,2006,21539.627,
LBY,2007,22416.11,
LBY,2008,21909.43,
LBY,2009,20513.562,
LBY,2010,21109.969,
LBY,2011,10739.093,
LBY,2012,20595.58,
LBY,2013,16553.143,
LBY,2014,12495.793,
LBY,2015,12192.139,
LBY,2016,11828.711,
LBY,2017,15424.056,
LBY,2018,16380.852,
LBY,2019,14333.423,
LBY,2020,9976.037,
LBY,2021,12641.51,
LBY,2022,11456.077,
LBY,2023,12478.144,Africa
LBY,2024,12275.91,
LIE,2023,,Europe
LTU,1990,20586.229,
LTU,1991,19384.818,
LTU,1992,15280.389,
LTU,1993,12861.695,
LTU,1994,11686.438,
LTU,1995,12164.204,
LTU,1996,12873.201,
LTU,1997,14045.005,
LTU,1998,15202.912,
LTU,1999,15143.193,
LTU,2000,15771.427,
LTU,2001,16933.023,
LTU,2002,18216.545,
LTU,2003,20302.984,
LTU,2004,21867.287,
LTU,2005,23944.701,
LTU,2006,26129.34,
LTU,2007,29370.773,
LTU,2008,30445.781,
LTU,2009,26217.545,
LTU,2010,26887.492,
LTU,2011,29240.748,
LTU,2012,30920.33,
LTU,2013,32474.64,
LTU,2014,33975.086,
LTU,2015,35251.297,
LTU,2016,36618.15,
LTU,2017,38774.49,
LTU,2018,41019.79,
LTU,2019,43062.324,
LTU,2020,43091.797,
LTU,2021,45873.527,
LTU,2022,46651.215,
LTU,2023,46159.707,Europe
LTU,2024,47169.008,
,1990,2031.1335,
,1991,2028.6313,
,1992,1992.4918,
,1993,1933.9025,
,1994,1898.2806,
,1995,1938.5183,
,1996,1993.9362,
,1997,2069.322,
,1998,2109.933,
,1999,2079.4143,
,2000,2066.9841,
,2001,2081.1301,
,2002,2138.2847,
,2003,2211.3105,
,2004,2280.595,
,2005,2360.414,
,2006,2426.0461,
,2007,2502.8896,
,2008,2560.9082,
,2009,2586.3552,
,2010,2674.6309,
,2011,2675.5242,
,2012,2461.7778,
,2013,2374.011,
,2014,2383.3347,
,2015,2394.1177,
,2016,2389.6448,
,2017,2390.0938,
,2018,2395.3025,
,2019,2406.662,
,2020,2322.3682,
,2021,2275.678,
,2022,2291.6523,
,2023,2221.1392,
,2024,2228.079,
,1990,2900.5078,
,1991,2888.5808,
,1992,2935.3105,
,1993,2946.9211,
,1994,3007.5342,
,1995,3105.8386,
,1996,3235.2048,
,1997,3296.9277,
,1998,3384.0115,
,1999,3510.9321,
,2000,3589.6147,
,2001,3674.1223,
,2002,3757.837,
,2003,3914.4043,
,2004,4115.4053,
,2005,4319.5054,
,2006,4547.3555,
,2007,4779.7554,
,2008,4906.9004,
,2009,5117.117,
,2010,5378.887,
,2011,5541.9946,
,2012,5733.79,
,2013,5963.272,
,2014,6234.2397,
,2015,6523.305,
,2016,6822.7656,
,2017,7109.1885,
,2018,7409.393,
,2019,7616.2646,
,2020,7248.349,
,2021,7652.7197,
,2022,8042.731,
,2023,8449.213,
,2024,8788.578,
LUX,1990,81450.57,
LUX,1991,87313.72,
LUX,1992,87729.4,
LUX,1993,90195.664,
LUX,1994,92375.36,
LUX,1995,92391.34,
LUX,1996,92416.516,
LUX,1997,96211.734,
LUX,1998,101364.67,
LUX,1999,108180.41,
LUX,2000,114141.586,
LUX,2001,116258.43,
LUX,2002,118757.53,
LUX,2003,120396.26,
LUX,2004,123720.26,
LUX,2005,124866.86,
LUX,2006,130284.97,
LUX,2007,138677.97,
LUX,2008,135812.22,
LUX,2009,129002.24,
LUX,2010,131432.06,
LUX,2011,129885.37,
LUX,2012,128895.41,
LUX,2013,129945.45,
LUX,2014,130247.664,
LUX,2015,130097.26,
LUX,2016,133661.66,
LUX,2017,132169.83,
LUX,2018,131733.89,
LUX,2019,132724.75,
LUX,2020,129865.63,
LUX,2021,136772.44,
LUX,2022,132574,
LUX,2023,129021.65,Europe
LUX,2024,128181.7,
MAC,1990,55242.965,
MAC,1991,54545.016,
MAC,1992,58591.65,
MAC,1993,59527.71,
MAC,1994,60057.766,
MAC,1995,60142.367,
MAC,1996,59053.855,
MAC,1997,58578.41,
MAC,1998,55238.973,
MAC,1999,53292.54,
MAC,2000,55936.242,
MAC,2001,57114.06,
MAC,2002,61564.926,
MAC,2003,67925.71,
MAC,2004,83915.22,
MAC,2005,87090.72,
MAC,2006,93724.984,
MAC,2007,102761.6,
MAC,2008,102355.89,
MAC,2009,104764.71,
MAC,2010,130596.31,
MAC,2011,155185.4,
MAC,2012,164065,
MAC,2013,174339,
MAC,2014,162582.45,
MAC,2015,123396.17,
MAC,2016,120754.93,
MAC,2017,133500.28,
MAC,2018,139787.66,
MAC,2019,133549.16,
MAC,2020,59791.473,
MAC,2021,74177.78,
MAC,2022,60089.832,
MAC,2023,104961.92,Asia
MAC,2024,112843.96,
MDG,1990,1968.2723,
MDG,1991,1789.8417,
MDG,1992,1757.2946,
MDG,1993,1740.2952,
MDG,1994,1686.3419,
MDG,1995,1661.2706,
MDG,1996,1643.3258,
MDG,1997,1649.4481,
MDG,1998,1658.8885,
MDG,1999,1681.3594,
MDG,2000,1701.4432,
MDG,2001,1748.5035,
MDG,2002,1486.4343,
MDG,2003,1584.7493,
MDG,2004,1620.1195,
MDG,2005,1648.1763,
MDG,2006,1686.8634,
MDG,2007,1731.6176,
MDG,2008,1794.4023,
MDG,2009,1673.1555,
MDG,2010,1635.2451,
MDG,2011,1614.5514,
MDG,2012,1617.7908,
MDG,2013,1610.6023,
MDG,2014,1620.3579,
MDG,2015,1627.5806,
MDG,2016,1648.9122,
MDG,2017,1669.7277,
MDG,2018,1678.7863,
MDG,2019,1707.8315,
MDG,2020,1545.7272,
MDG,2021,1577.4325,
MDG,2022,1602.7136,
MDG,2023,1629.4609,Africa
MDG,2024,1657.0497,
MWI,1990,1047.4644,
MWI,1991,1104.3905,
MWI,1992,994.0365,
MWI,1993,1074.5848,
MWI,1994,975.8497,
MWI,1995,1140.7561,
MWI,1996,1200.3206,
MWI,1997,1221.094,
MWI,1998,1241.5243,
MWI,1999,1249.7753,
MWI,2000,1239.3917,
MWI,2001,1149.5804,
MWI,2002,1140.8428,
MWI,2003,1176.1239,
MWI,2004,1208.2197,
MWI,2005,1214.7427,
MWI,2006,1237.2739,
MWI,2007,1318.3319,
MWI,2008,1378.4288,
MWI,2009,1449.7261,
MWI,2010,1504.3751,
MWI,2011,1533.2289,
MWI,2012,1518.1481,
MWI,2013,1555.5061,
MWI,2014,1597.5648,
MWI,2015,1597.6914,
MWI,2016,1593.5955,
MWI,2017,1613.0593,
MWI,2018,1638.9166,
MWI,2019,1687.2894,
MWI,2020,1656.4398,
MWI,2021,1687.5936,
MWI,2022,1659.9594,
MWI,2023,1648.4365,Africa
MWI,2024,1635.8569,
MYS,1990,12013.697,
MYS,1991,12795.05,
MYS,1992,13567.894,
MYS,1993,14533.79,
MYS,1994,15474.015,
MYS,1995,16568.516,
MYS,1996,17771.71,
MYS,1997,18604.514,
MYS,1998,16817.172,
MYS,1999,17428.625,
MYS,2000,18532.91,
MYS,2001,18186.441,
MYS,2002,18708.87,
MYS,2003,19329.006,
MYS,2004,20168.506,
MYS,2005,20767.586,
MYS,2006,21444.486,
MYS,2007,22305.12,
MYS,2008,22898.002,
MYS,2009,22106.643,
MYS,2010,23307.97,
MYS,2011,24115.818,
MYS,2012,25006.36,
MYS,2013,25736.354,
MYS,2014,26818.432,
MYS,2015,27699.627,
MYS,2016,28425.371,
MYS,2017,29551.545,
MYS,2018,30459.965,
MYS,2019,31300.508,
MYS,2020,29200.453,
MYS,2021,29822.85,
MYS,2022,32079.152,
MYS,2023,32812.3,Asia
MYS,2024,34071.945,
MDV,1990,8945.805,
MDV,1991,8799.255,
MDV,1992,9120.992,
MDV,1993,9378.522,
MDV,1994,9866.075,
MDV,1995,10894.173,
MDV,1996,11495.099,
MDV,1997,12210.969,
MDV,1998,12884.723,
MDV,1999,13449.203,
MDV,2000,13738.281,
MDV,2001,12977.999,
MDV,2002,13689.807,
MDV,2003,15316.119,
MDV,2004,15958.656,
MDV,2005,13942.875,
MDV,2006,16829.977,
MDV,2007,17439.951,
MDV,2008,18344.486,
MDV,2009,16230.009,
MDV,2010,16730.014,
MDV,2011,17581.768,
MDV,2012,17390.148,
MDV,2013,17986.89,
MDV,2014,18765.36,
MDV,2015,18829.447,
MDV,2016,19345.18,
MDV,2017,20036.717,
MDV,2018,21072.58,
MDV,2019,21855.502,
MDV,2020,14242.975,
MDV,2021,19052.623,
MDV,2022,21357.81,
MDV,2023,22286.98,Asia
MDV,2024,23351.055,
MLI,1990,1615.9192,
MLI,1991,1770.215,
MLI,1992,1679.0481,
MLI,1993,1696.5719,
MLI,1994,1723.2076,
MLI,1995,1701.7998,
MLI,1996,1783.0275,
MLI,1997,1827.1327,
MLI,1998,1916.3242,
MLI,1999,1970.034,
MLI,2000,1912.309,
MLI,2001,2140.9927,
MLI,2002,2139.971,
MLI,2003,2262.0513,
MLI,2004,2224.144,
MLI,2005,2314.0151,
MLI,2006,2388.3481,
MLI,2007,2400.6528,
MLI,2008,2474.91,
MLI,2009,2506.5808,
MLI,2010,2594.4155,
MLI,2011,2612.8481,
MLI,2012,2523.177,
MLI,2013,2508.9214,
MLI,2014,2615.6704,
MLI,2015,2686.5598,
MLI,2016,2759.1096,
MLI,2017,2816.1934,
MLI,2018,2862.4062,
MLI,2019,2916.1707,
MLI,2020,2796.4104,
MLI,2021,2796.228,
MLI,2022,2808.5225,
MLI,2023,2854.8271,Africa
MLI,2024,2910.8154,
MLT,1990,18190.55,
MLT,1991,18814.674,
MLT,1992,19495.098,
MLT,1993,20166.203,
MLT,1994,21107.48,
MLT,1995,22290.281,
MLT,1996,22980.889,
MLT,1997,24006.621,
MLT,1998,25073.611,
MLT,1999,26101.871,
MLT,2000,31038.125,
MLT,2001,30572.77,
MLT,2002,31177.506,
MLT,2003,32117.344,
MLT,2004,32032.25,
MLT,2005,32745.594,
MLT,2006,33388.703,
MLT,2007,34948.28,
MLT,2008,36252.895,
MLT,2009,35478.56,
MLT,2010,37492.676,
MLT,2011,37704.496,
MLT,2012,38899.99,
MLT,2013,40882.023,
MLT,2014,43121.61,
MLT,2015,46127.62,
MLT,2016,46922.188,
MLT,2017,51578.98,
MLT,2018,53367.95,
MLT,2019,53342.215,
MLT,2020,50392.96,
MLT,2021,56802.01,
MLT,2022,57781.5,
MLT,2023,59293.297,Europe
MLT,2024,60469.78,
MHL,1990,3905.586,
MHL,1991,3828.4636,
MHL,1992,4029.3413,
MHL,1993,4207.4097,
MHL,1994,4396.9146,
MHL,1995,4703.433,
MHL,1996,4174.814,
MHL,1997,3867.3428,
MHL,1998,3805.887,
MHL,1999,3718.811,
MHL,2000,3772.2158,
MHL,2001,4000.7305,
MHL,2002,4121.84,
MHL,2003,4040.655,
MHL,2004,4012.3445,
MHL,2005,4075.1587,
MHL,2006,4075.5764,
MHL,2007,4222.413,
MHL,2008,3903.3057,
MHL,2009,4047.2268,
MHL,2010,4269.3584,
MHL,2011,4259.116,
MHL,2012,4244.0444,
MHL,2013,4469.8535,
MHL,2014,4491.9917,
MHL,2015,4670.1094,
MHL,2016,4896.522,
MHL,2017,5199.344,
MHL,2018,5635.3076,
MHL,2019,6405.0757,
MHL,2020,6417.1846,
MHL,2021,6705.8755,
MHL,2022,6844.3345,
MHL,2023,6786.696,Oceania
MHL,2024,7212.3345,
MTQ,2023,,North America
MRT,1990,5519.6104,
MRT,1991,5456.5557,
MRT,1992,5350.118,
MRT,1993,5439.8223,
MRT,1994,5097.2085,
MRT,1995,5446.2695,
MRT,1996,5650.3413,
MRT,1997,5302.3667,
MRT,1998,5310.158,
MRT,1999,5359.989,
MRT,2000,5008.608,
MRT,2001,4847.4106,
MRT,2002,4806.8984,
MRT,2003,5023.6523,
MRT,2004,5139.2256,
MRT,2005,5445.8296,
MRT,2006,6284.702,
MRT,2007,6002.7783,
MRT,2008,5813.356,
MRT,2009,5639.7876,
MRT,2010,5605.7637,
MRT,2011,5653.2173,
MRT,2012,5716.252,
MRT,2013,5769.7285,
MRT,2014,5837.852,
MRT,2015,5969.5425,
MRT,2016,5866.2812,
MRT,2017,6050.6216,
MRT,2018,6153.6377,
MRT,2019,6162.2104,
MRT,2020,5963.2354,
MRT,2021,5836.566,
MRT,2022,6053.2617,
MRT,2023,6258.711,Africa
MRT,2024,6396.991,
MUS,1990,8951.338,
MUS,1991,9248,
MUS,1992,9721.539,
MUS,1993,10095.199,
MUS,1994,10366.591,
MUS,1995,10718.514,
MUS,1996,11202.286,
MUS,1997,11692.097,
MUS,1998,12272.319,
MUS,1999,12433.67,
MUS,2000,13322.0205,
MUS,2001,13659.635,
MUS,2002,13784.199,
MUS,2003,14495.693,
MUS,2004,15028.817,
MUS,2005,15205.661,
MUS,2006,15871.303,
MUS,2007,16703.99,
MUS,2008,17540.281,
MUS,2009,18073.7,
MUS,2010,18819.998,
MUS,2011,19556.049,
MUS,2012,20183.7,
MUS,2013,20811.494,
MUS,2014,21568.865,
MUS,2015,22335.283,
MUS,2016,23182.043,
MUS,2017,24073.232,
MUS,2018,25024.135,
MUS,2019,25739.355,
MUS,2020,21994.666,
MUS,2021,22737.572,
MUS,2022,24788.766,
MUS,2023,26060.732,Africa
MUS,2024,27317.186,
MYT,2023,,Africa
MEX,1990,17169.592,
MEX,1991,17511.73,
MEX,1992,17796.406,
MEX,1993,17970.588,
MEX,1994,18422.82,
MEX,1995,17028.121,
MEX,1996,17775.873,
MEX,1997,18737.643,
MEX,1998,19573.066,
MEX,1999,19793.285,
MEX,2000,20470.494,
MEX,2001,20078.219,
