Country Code,Year,GDP PPP (2021 international constant $)
HUN,1989,
HUN,1990,2.20935E+11
HUN,1991,1.94661E+11
HUN,1992,1.88696E+11
HUN,1993,1.87609E+11
HUN,1994,1.93138E+11
HUN,1995,1.96015E+11
HUN,1996,1.96214E+11
HUN,1997,2.02057E+11
HUN,1998,2.09832E+11
HUN,1999,2.16308E+11
HUN,2000,2.25845E+11
HUN,2001,2.35019E+11
HUN,2002,2.46136E+11
HUN,2003,2.55831E+11
HUN,2004,2.68528E+11
HUN,2005,2.80075E+11
HUN,2006,2.91093E+11
HUN,2007,2.92061E+11
HUN,2008,2.94962E+11
HUN,2009,2.75081E+11
HUN,2010,2.78019E+11
HUN,2011,2.83348E+11
HUN,2012,2.79552E+11
HUN,2013,2.85233E+11
HUN,2014,2.97596E+11
HUN,2015,3.08488E+11
HUN,2016,3.16011E+11
HUN,2017,3.29044E+11
HUN,2018,3.4749E+11
HUN,2019,3.65133E+11
HUN,2020,3.49291E+11
HUN,2021,3.7452E+11
HUN,2022,3.90513E+11
HUN,2023,3.87223E+11
HUN,2024,3.89207E+11
IBD,1960,
IBD,1961,
IBD,1962,
IBD,1963,
IBD,1964,
IBD,1965,
IBD,1966,
IBD,1967,
IBD,1968,
IBD,1969,
IBD,1970,
IBD,1971,
IBD,1972,
IBD,1973,
IBD,1974,
IBD,1975,
IBD,1976,
IBD,1977,
IBD,1978,
IBD,1979,
IBD,1980,
IBD,1981,
IBD,1982,
IBD,1983,
IBD,1984,
IBD,1985,
IBD,1986,
IBD,1987,
IBD,1988,
IBD,1989,
IBD,1990,2.15062E+13
IBD,1991,2.14751E+13
IBD,1992,2.14196E+13
IBD,1993,2.18442E+13
IBD,1994,2.22237E+13
IBD,1995,2.29769E+13
IBD,1996,2.408E+13
IBD,1997,2.52138E+13
IBD,1998,2.57073E+13
IBD,1999,2.67163E+13
IBD,2000,2.82898E+13
IBD,2001,2.93336E+13
IBD,2002,3.06407E+13
IBD,2003,3.24448E+13
IBD,2004,3.48984E+13
IBD,2005,3.72953E+13
IBD,2006,4.02654E+13
IBD,2007,4.36718E+13
IBD,2008,4.60574E+13
IBD,2009,4.69735E+13
IBD,2010,5.04185E+13
IBD,2011,5.34081E+13
IBD,2012,5.61245E+13
IBD,2013,5.88624E+13
IBD,2014,6.15141E+13
IBD,2015,6.40132E+13
IBD,2016,6.68858E+13
IBD,2017,7.0245E+13
IBD,2018,7.3633E+13
IBD,2019,7.64572E+13
IBD,2020,7.49875E+13
IBD,2021,8.05091E+13
IBD,2022,8.35536E+13
IBD,2023,8.77192E+13
IBD,2024,9.15701E+13
ISL,1960,
ISL,1961,
ISL,1962,
ISL,1963,
ISL,1964,
ISL,1965,
ISL,1966,
ISL,1967,
ISL,1968,
ISL,1969,
ISL,1970,
ISL,1971,
ISL,1972,
ISL,1973,
ISL,1974,
ISL,1975,
ISL,1976,
ISL,1977,
ISL,1978,
ISL,1979,
ISL,1980,
ISL,1981,
ISL,1982,
ISL,1983,
ISL,1984,
ISL,1985,
ISL,1986,
ISL,1987,
ISL,1988,
ISL,1989,
ISL,1990,10222792389
ISL,1991,10199941837
ISL,1992,9855806596
ISL,1993,9985257637
ISL,1994,10345611400
ISL,1995,10357672697
ISL,1996,10830720405
ISL,1997,11455827611
ISL,1998,12299365197
ISL,1999,12795635966
ISL,2000,13433503890
ISL,2001,13972657239
ISL,2002,14050836924
ISL,2003,14351902574
ISL,2004,15471695342
ISL,2005,16419249894
ISL,2006,17456452764
ISL,2007,18932371424
ISL,2008,19350681492
ISL,2009,17867682121
ISL,2010,17361530903
ISL,2011,17681986420
ISL,2012,17870058499
ISL,2013,18683585815
ISL,2014,18998818084
ISL,2015,19841731757
ISL,2016,21092492447
ISL,2017,21977311704
ISL,2018,23051820494
ISL,2019,23480855893
ISL,2020,21851178110
ISL,2021,22951036649
ISL,2022,25011803540
ISL,2023,26424085477
ISL,2024,26560661830
IBT,1960,
IBT,1961,
IBT,1962,
IBT,1963,
IBT,1964,
IBT,1965,
IBT,1966,
IBT,1967,
IBT,1968,
IBT,1969,
IBT,1970,
IBT,1971,
IBT,1972,
IBT,1973,
IBT,1974,
IBT,1975,
IBT,1976,
IBT,1977,
IBT,1978,
IBT,1979,
IBT,1980,
IBT,1981,
IBT,1982,
IBT,1983,
IBT,1984,
IBT,1985,
IBT,1986,
IBT,1987,
IBT,1988,
IBT,1989,
IBT,1990,2.38248E+13
IBT,1991,2.38397E+13
IBT,1992,2.38369E+13
IBT,1993,2.42896E+13
IBT,1994,2.46966E+13
IBT,1995,2.55452E+13
IBT,1996,2.67757E+13
IBT,1997,2.80133E+13
IBT,1998,2.86058E+13
IBT,1999,2.97022E+13
IBT,2000,3.13957E+13
IBT,2001,3.25637E+13
IBT,2002,3.40367E+13
IBT,2003,3.60162E+13
IBT,2004,3.87118E+13
IBT,2005,4.13528E+13
IBT,2006,4.45786E+13
IBT,2007,4.82487E+13
IBT,2008,5.08689E+13
IBT,2009,5.20271E+13
IBT,2010,5.57757E+13
IBT,2011,5.90292E+13
IBT,2012,6.19441E+13
IBT,2013,6.49577E+13
IBT,2014,6.79391E+13
IBT,2015,7.07284E+13
IBT,2016,7.38718E+13
IBT,2017,7.75451E+13
IBT,2018,8.12791E+13
IBT,2019,8.44311E+13
IBT,2020,8.29074E+13
IBT,2021,8.87735E+13
IBT,2022,9.21833E+13
IBT,2023,9.66097E+13
IBT,2024,1.00839E+14
IDB,1960,
IDB,1961,
IDB,1962,
IDB,1963,
IDB,1964,
IDB,1965,
IDB,1966,
IDB,1967,
IDB,1968,
IDB,1969,
IDB,1970,
IDB,1971,
IDB,1972,
IDB,1973,
IDB,1974,
IDB,1975,
IDB,1976,
IDB,1977,
IDB,1978,
IDB,1979,
IDB,1980,
IDB,1981,
IDB,1982,
IDB,1983,
IDB,1984,
IDB,1985,
IDB,1986,
IDB,1987,
IDB,1988,
IDB,1989,
IDB,1990,1.12398E+12
IDB,1991,1.14752E+12
IDB,1992,1.18187E+12
IDB,1993,1.17961E+12
IDB,1994,1.19359E+12
IDB,1995,1.22613E+12
IDB,1996,1.28444E+12
IDB,1997,1.31509E+12
IDB,1998,1.35271E+12
IDB,1999,1.3825E+12
IDB,2000,1.4319E+12
IDB,2001,1.48765E+12
IDB,2002,1.57205E+12
IDB,2003,1.64229E+12
IDB,2004,1.76269E+12
IDB,2005,1.86912E+12
IDB,2006,1.97659E+12
IDB,2007,2.08009E+12
IDB,2008,2.1613E+12
IDB,2009,2.2814E+12
IDB,2010,2.40654E+12
IDB,2011,2.50316E+12
IDB,2012,2.6142E+12
IDB,2013,2.75812E+12
IDB,2014,2.91149E+12
IDB,2015,3.02614E+12
IDB,2016,3.11026E+12
IDB,2017,3.20316E+12
IDB,2018,3.33667E+12
IDB,2019,3.43916E+12
IDB,2020,3.39433E+12
IDB,2021,3.58041E+12
IDB,2022,3.73837E+12
IDB,2023,3.83365E+12
IDB,2024,3.9814E+12
IDX,1960,
IDX,1961,
IDX,1962,
IDX,1963,
IDX,1964,
IDX,1965,
IDX,1966,
IDX,1967,
IDX,1968,
IDX,1969,
IDX,1970,
IDX,1971,
IDX,1972,
IDX,1973,
IDX,1974,
IDX,1975,
IDX,1976,
IDX,1977,
IDX,1978,
IDX,1979,
IDX,1980,
IDX,1981,
IDX,1982,
IDX,1983,
IDX,1984,
IDX,1985,
IDX,1986,
IDX,1987,
IDX,1988,
IDX,1989,
IDX,1990,1.20258E+12
IDX,1991,1.22615E+12
IDX,1992,1.24503E+12
IDX,1993,1.27633E+12
IDX,1994,1.28973E+12
IDX,1995,1.3542E+12
IDX,1996,1.42408E+12
IDX,1997,1.49872E+12
IDX,1998,1.56226E+12
IDX,1999,1.62055E+12
IDX,2000,1.69114E+12
IDX,2001,1.76051E+12
IDX,2002,1.84269E+12
IDX,2003,1.94905E+12
IDX,2004,2.07138E+12
IDX,2005,2.21045E+12
IDX,2006,2.35984E+12
IDX,2007,2.5213E+12
IDX,2008,2.67705E+12
IDX,2009,2.80119E+12
IDX,2010,2.98136E+12
IDX,2011,3.15071E+12
IDX,2012,3.23745E+12
IDX,2013,3.36964E+12
IDX,2014,3.54804E+12
IDX,2015,3.72623E+12
IDX,2016,3.91591E+12
IDX,2017,4.14068E+12
IDX,2018,4.35619E+12
IDX,2019,4.58563E+12
IDX,2020,4.57799E+12
IDX,2021,4.73487E+12
IDX,2022,4.94489E+12
IDX,2023,5.11136E+12
IDX,2024,5.34561E+12
IDA,1960,
IDA,1961,
IDA,1962,
IDA,1963,
IDA,1964,
IDA,1965,
IDA,1966,
IDA,1967,
IDA,1968,
IDA,1969,
IDA,1970,
IDA,1971,
IDA,1972,
IDA,1973,
IDA,1974,
IDA,1975,
IDA,1976,
IDA,1977,
IDA,1978,
IDA,1979,
IDA,1980,
IDA,1981,
IDA,1982,
IDA,1983,
IDA,1984,
IDA,1985,
IDA,1986,
IDA,1987,
IDA,1988,
IDA,1989,
IDA,1990,2.32564E+12
IDA,1991,2.3728E+12
IDA,1992,2.42662E+12
IDA,1993,2.45448E+12
IDA,1994,2.48191E+12
IDA,1995,2.57784E+12
IDA,1996,2.70571E+12
IDA,1997,2.80951E+12
IDA,1998,2.90982E+12
IDA,1999,2.99694E+12
IDA,2000,3.11627E+12
IDA,2001,3.24102E+12
IDA,2002,3.40765E+12
IDA,2003,3.58332E+12
IDA,2004,3.826E+12
IDA,2005,4.07065E+12
IDA,2006,4.32641E+12
IDA,2007,4.58987E+12
IDA,2008,4.82489E+12
IDA,2009,5.06897E+12
IDA,2010,5.37291E+12
IDA,2011,5.6371E+12
IDA,2012,5.83539E+12
IDA,2013,6.11169E+12
IDA,2014,6.44278E+12
IDA,2015,6.73407E+12
IDA,2016,7.00537E+12
IDA,2017,7.31995E+12
IDA,2018,7.66699E+12
IDA,2019,7.99591E+12
IDA,2020,7.94263E+12
IDA,2021,8.28612E+12
IDA,2022,8.65279E+12
IDA,2023,8.91284E+12
IDA,2024,9.29208E+12
IND,1960,
IND,1961,
IND,1962,
IND,1963,
IND,1964,
IND,1965,
IND,1966,
IND,1967,
IND,1968,
IND,1969,
IND,1970,
IND,1971,
IND,1972,
IND,1973,
IND,1974,
IND,1975,
IND,1976,
IND,1977,
IND,1978,
IND,1979,
IND,1980,
IND,1981,
IND,1982,
IND,1983,
IND,1984,
IND,1985,
IND,1986,
IND,1987,
IND,1988,
IND,1989,
IND,1990,1.90566E+12
IND,1991,1.9258E+12
IND,1992,2.03138E+12
IND,1993,2.12789E+12
IND,1994,2.26958E+12
IND,1995,2.44149E+12
IND,1996,2.62581E+12
IND,1997,2.73215E+12
IND,1998,2.90112E+12
IND,1999,3.15775E+12
IND,2000,3.27903E+12
IND,2001,3.43721E+12
IND,2002,3.56796E+12
IND,2003,3.84842E+12
IND,2004,4.15333E+12
IND,2005,4.48241E+12
IND,2006,4.84373E+12
IND,2007,5.2148E+12
IND,2008,5.37576E+12
IND,2009,5.7984E+12
IND,2010,6.29112E+12
IND,2011,6.62086E+12
IND,2012,6.98212E+12
IND,2013,7.42801E+12
IND,2014,7.97844E+12
IND,2015,8.61642E+12
IND,2016,9.32781E+12
IND,2017,9.96168E+12
IND,2018,1.06046E+13
IND,2019,1.10151E+13
IND,2020,1.03787E+13
IND,2021,1.13844E+13
IND,2022,1.22506E+13
IND,2023,1.33766E+13
IND,2024,1.42439E+13
IDN,1960,
IDN,1961,
IDN,1962,
IDN,1963,
IDN,1964,
IDN,1965,
IDN,1966,
IDN,1967,
IDN,1968,
IDN,1969,
IDN,1970,
IDN,1971,
IDN,1972,
IDN,1973,
IDN,1974,
IDN,1975,
IDN,1976,
IDN,1977,
IDN,1978,
IDN,1979,
IDN,1980,
IDN,1981,
IDN,1982,
IDN,1983,
IDN,1984,
IDN,1985,
IDN,1986,
IDN,1987,
IDN,1988,
IDN,1989,
IDN,1990,8.94211E+11
IDN,1991,9.56018E+11
IDN,1992,1.01814E+12
IDN,1993,1.08428E+12
IDN,1994,1.16603E+12
IDN,1995,1.26188E+12
IDN,1996,1.36054E+12
IDN,1997,1.42448E+12
IDN,1998,1.23749E+12
IDN,1999,1.24728E+12
IDN,2000,1.30865E+12
IDN,2001,1.35633E+12
IDN,2002,1.41736E+12
IDN,2003,1.48511E+12
IDN,2004,1.55983E+12
IDN,2005,1.64862E+12
IDN,2006,1.73931E+12
IDN,2007,1.84967E+12
IDN,2008,1.9609E+12
IDN,2009,2.05167E+12
IDN,2010,2.17936E+12
IDN,2011,2.31383E+12
IDN,2012,2.45335E+12
IDN,2013,2.58969E+12
IDN,2014,2.71935E+12
IDN,2015,2.85195E+12
IDN,2016,2.99549E+12
IDN,2017,3.14736E+12
IDN,2018,3.31021E+12
IDN,2019,3.47636E+12
IDN,2020,3.40456E+12
IDN,2021,3.53062E+12
IDN,2022,3.718E+12
IDN,2023,3.90572E+12
IDN,2024,4.10219E+12
IRN,1960,
IRN,1961,
IRN,1962,
IRN,1963,
IRN,1964,
IRN,1965,
IRN,1966,
IRN,1967,
IRN,1968,
IRN,1969,
IRN,1970,
IRN,1971,
IRN,1972,
IRN,1973,
IRN,1974,
IRN,1975,
IRN,1976,
IRN,1977,
IRN,1978,
IRN,1979,
IRN,1980,
IRN,1981,
IRN,1982,
IRN,1983,
IRN,1984,
IRN,1985,
IRN,1986,
IRN,1987,
IRN,1988,
IRN,1989,
IRN,1990,5.2814E+11
IRN,1991,5.953E+11
IRN,1992,6.14932E+11
IRN,1993,6.05887E+11
IRN,1994,5.95597E+11
IRN,1995,6.09898E+11
IRN,1996,6.48629E+11
IRN,1997,6.57388E+11
IRN,1998,6.71062E+11
IRN,1999,6.84501E+11
IRN,2000,7.24514E+11
IRN,2001,7.41846E+11
IRN,2002,8.01778E+11
IRN,2003,8.71046E+11
IRN,2004,9.08821E+11
IRN,2005,9.3781E+11
IRN,2006,9.84699E+11
IRN,2007,1.06501E+12
IRN,2008,1.06768E+12
IRN,2009,1.07844E+12
IRN,2010,1.14096E+12
IRN,2011,1.17115E+12
IRN,2012,1.12726E+12
IRN,2013,1.11011E+12
IRN,2014,1.16544E+12
IRN,2015,1.14884E+12
IRN,2016,1.25011E+12
IRN,2017,1.28459E+12
IRN,2018,1.26098E+12
IRN,2019,1.22226E+12
IRN,2020,1.26297E+12
IRN,2021,1.32258E+12
IRN,2022,1.37253E+12
IRN,2023,1.44177E+12
IRN,2024,1.4856E+12
IRQ,1960,
IRQ,1961,
IRQ,1962,
IRQ,1963,
IRQ,1964,
IRQ,1965,
IRQ,1966,
IRQ,1967,
IRQ,1968,
IRQ,1969,
IRQ,1970,
IRQ,1971,
IRQ,1972,
IRQ,1973,
IRQ,1974,
IRQ,1975,
IRQ,1976,
IRQ,1977,
IRQ,1978,
IRQ,1979,
IRQ,1980,
IRQ,1981,
IRQ,1982,
IRQ,1983,
IRQ,1984,
IRQ,1985,
IRQ,1986,
IRQ,1987,
IRQ,1988,
IRQ,1989,
IRQ,1990,1.88736E+11
IRQ,1991,67856016583
IRQ,1992,89971792817
IRQ,1993,1.17224E+11
IRQ,1994,1.21743E+11
IRQ,1995,1.24324E+11
IRQ,1996,1.38025E+11
IRQ,1997,1.67339E+11
IRQ,1998,2.25909E+11
IRQ,1999,2.65624E+11
IRQ,2000,3.10238E+11
IRQ,2001,3.15719E+11
IRQ,2002,2.89818E+11
IRQ,2003,1.8358E+11
IRQ,2004,2.81586E+11
IRQ,2005,2.86303E+11
IRQ,2006,3.02445E+11
IRQ,2007,3.08157E+11
IRQ,2008,3.33513E+11
IRQ,2009,3.44783E+11
IRQ,2010,3.66858E+11
IRQ,2011,3.94543E+11
IRQ,2012,4.49528E+11
IRQ,2013,4.8382E+11
IRQ,2014,4.94772E+11
IRQ,2015,5.07669E+11
IRQ,2016,5.77663E+11
IRQ,2017,5.67151E+11
IRQ,2018,5.82089E+11
IRQ,2019,6.14185E+11
IRQ,2020,5.40256E+11
IRQ,2021,5.48372E+11
IRQ,2022,5.92017E+11
IRQ,2023,5.95082E+11
IRQ,2024,5.85887E+11
IRL,1960,
IRL,1961,
IRL,1962,
IRL,1963,
IRL,1964,
IRL,1965,
IRL,1966,
IRL,1967,
IRL,1968,
IRL,1969,
IRL,1970,
IRL,1971,
IRL,1972,
IRL,1973,
IRL,1974,
IRL,1975,
IRL,1976,
IRL,1977,
IRL,1978,
IRL,1979,
IRL,1980,
IRL,1981,
IRL,1982,
IRL,1983,
IRL,1984,
IRL,1985,
IRL,1986,
IRL,1987,
IRL,1988,
IRL,1989,
IRL,1990,1.03992E+11
IRL,1991,1.05999E+11
IRL,1992,1.09543E+11
IRL,1993,1.12492E+11
IRL,1994,1.18967E+11
